image_index,mean_input,mean_blur,mean_edge,max_edge,strong_edge_pixels
1800,34.7972,34.6224,97.2270,255.0000,314
1801,27.0510,26.9184,68.3635,255.0000,217
1802,25.9911,25.8444,75.3329,255.0000,239
1803,24.9477,24.8189,73.1148,255.0000,232
1804,23.7028,23.5140,90.5944,255.0000,295
1805,29.0599,28.9043,83.4107,255.0000,266
1806,23.5026,23.3457,77.7372,255.0000,248
1807,17.8903,17.8036,49.8036,255.0000,159
1808,33.1901,33.0561,76.3839,255.0000,243
1809,36.9707,36.7870,100.3163,255.0000,315
1810,22.6760,22.5332,73.2857,255.0000,233
1811,30.1378,29.9847,74.8967,255.0000,240
1812,31.1008,30.9783,63.9413,255.0000,204
1813,20.8559,20.7194,69.4809,255.0000,221
1814,36.7730,36.5867,92.6913,255.0000,301
1815,13.3406,13.2679,46.3061,255.0000,148
1816,20.1097,20.0230,51.7449,255.0000,169
1817,26.5115,26.3622,79.5561,255.0000,253
1818,26.3954,26.2487,77.3508,255.0000,246
1819,42.4987,42.2832,108.7781,255.0000,342
1820,39.3520,39.1837,90.7832,255.0000,287
1821,20.0319,19.9133,63.5166,255.0000,201
1822,17.0357,16.9490,48.2360,255.0000,162
1823,36.6339,36.4592,92.6416,255.0000,293
1824,28.8176,28.6569,83.1416,255.0000,258
1825,26.6913,26.3839,73.5740,255.0000,236
1826,55.3814,55.3584,90.0319,255.0000,285
1827,24.0446,23.8878,77.4834,255.0000,246
1828,53.6263,53.4184,105.6569,255.0000,336
1829,30.5574,30.4069,84.3444,255.0000,266
1830,29.2857,29.1224,79.7857,255.0000,253
1831,17.5204,17.4171,50.6582,255.0000,164
1832,18.3291,18.2296,54.8699,255.0000,173
1833,28.8074,28.6594,77.6964,255.0000,246
1834,43.5804,43.4120,96.7334,255.0000,307
1835,22.9617,22.8508,66.4987,255.0000,211
1836,32.8227,32.6735,77.7372,255.0000,245
1837,51.9809,51.7730,109.3648,255.0000,344
1838,19.2168,19.1314,49.3980,255.0000,156
1839,29.6671,29.5497,59.2079,255.0000,193
1840,30.3469,30.1837,81.7041,255.0000,260
1841,37.1467,36.9911,83.9082,255.0000,271
1842,32.3278,32.1696,79.5179,255.0000,250
1843,57.4605,57.2372,111.0497,255.0000,350
1844,35.0485,34.8597,97.4796,255.0000,310
1845,51.2423,51.0306,104.4145,255.0000,330
1846,23.5816,23.4707,61.5191,255.0000,199
1847,46.5217,46.3265,103.0753,255.0000,326
1848,29.6862,29.5536,72.4158,255.0000,234
1849,43.3176,43.1543,83.3150,255.0000,265
1850,14.0804,13.9592,56.0599,255.0000,184
1851,48.8916,48.6964,93.5191,255.0000,292
1852,14.8890,14.7704,58.2946,255.0000,190
1853,44.3865,44.2168,89.6020,255.0000,285
1854,24.2385,24.0957,72.0957,255.0000,230
1855,33.4936,33.3508,77.5446,255.0000,248
1856,42.3495,42.1403,103.1531,255.0000,327
1857,52.5357,52.3304,112.6888,255.0000,357
1858,19.7972,19.5727,62.2003,255.0000,194
1859,32.3954,32.3520,65.0548,255.0000,204
1860,23.1301,23.0102,58.1301,255.0000,186
1861,42.6901,42.5204,83.8418,255.0000,263
1862,34.4158,34.2564,82.2832,255.0000,262
1863,57.7857,57.5574,97.3469,255.0000,315
1864,24.5944,24.4554,73.6212,255.0000,238
1865,47.9069,47.7041,89.3929,255.0000,282
1866,19.7130,19.5969,58.8010,255.0000,192
1867,32.2372,32.0982,79.5638,255.0000,248
1868,43.2143,43.0179,106.4592,255.0000,340
1869,48.2385,48.0459,71.6518,255.0000,220
1870,24.1301,23.9860,70.5485,255.0000,229
1871,43.9158,43.5268,84.0778,255.0000,264
1872,31.6467,31.6735,102.1110,255.0000,329
1873,66.5128,66.2742,104.7258,255.0000,324
1874,37.1633,36.9898,92.2589,255.0000,295
1875,34.1531,33.9847,92.1875,255.0000,296
1876,25.5561,25.4043,88.9184,255.0000,283
1877,47.1837,46.9872,96.5816,255.0000,305
1878,25.9375,25.8048,69.8214,255.0000,221
1879,24.4949,24.3941,55.4490,255.0000,178
1880,29.4758,29.3240,77.9656,255.0000,248
1881,32.9643,32.8214,77.8622,255.0000,247
1882,26.1441,25.9962,74.6684,255.0000,244
1883,52.9617,52.7551,111.3992,255.0000,354
1884,30.6798,30.5268,77.2066,255.0000,243
1885,33.3686,33.2143,80.5650,255.0000,256
1886,28.6378,28.4809,82.1658,255.0000,261
1887,54.5753,54.3750,120.8048,255.0000,386
1888,23.0804,22.9388,83.4452,255.0000,271
1889,35.2321,35.0778,74.3725,255.0000,230
1890,20.5727,20.4464,63.1263,255.0000,201
1891,33.3878,33.2360,76.9847,255.0000,243
1892,36.5089,36.3304,89.9987,255.0000,290
1893,45.0281,44.8571,90.6964,255.0000,288
1894,33.5880,33.4209,88.9286,255.0000,282
1895,30.3176,30.1862,69.4477,255.0000,220
1896,29.2551,29.0638,92.4872,255.0000,303
1897,52.9694,52.7615,108.6365,255.0000,344
1898,22.3635,22.2168,74.6441,255.0000,239
1899,26.1811,26.0638,65.2819,255.0000,206
1900,24.5957,24.4362,85.9209,255.0000,275
1901,38.2321,38.0957,80.1441,255.0000,258
1902,21.8074,21.6888,60.9783,255.0000,194
1903,27.0931,26.9707,70.9987,255.0000,229
1904,20.1237,19.9923,73.5638,255.0000,239
1905,41.8048,41.6531,79.0013,255.0000,255
1906,16.4043,16.2946,57.2895,255.0000,182
1907,53.4592,53.2538,105.7934,255.0000,333
1908,20.4834,20.3571,70.0434,255.0000,228
1909,31.7819,31.6658,62.6314,255.0000,196
1910,18.1492,18.0702,48.4911,255.0000,158
1911,36.0587,35.8929,86.7819,255.0000,279
1912,37.6288,37.3661,85.6722,255.0000,269
1913,32.0485,31.9783,94.4120,255.0000,303
1914,33.2730,33.1084,85.0191,255.0000,275
1915,26.3546,26.2372,60.7372,255.0000,192
1916,29.7526,29.5842,85.0077,255.0000,269
1917,37.2742,37.1263,77.2870,255.0000,246
1918,39.7513,39.5753,87.3457,255.0000,278
1919,29.0574,28.9235,68.8189,255.0000,218
1920,37.7551,37.5969,81.3291,255.0000,263
1921,38.4209,38.2449,90.7207,255.0000,286
1922,24.5089,24.3763,74.1952,255.0000,231
1923,45.2143,45.0102,104.9719,255.0000,337
1924,55.6403,55.3980,115.6492,255.0000,365
1925,32.1658,32.0051,82.8750,255.0000,259
1926,56.8992,56.6773,114.1888,255.0000,358
1927,58.3367,58.1199,108.6480,255.0000,345
1928,20.5855,20.4707,63.3622,255.0000,208
1929,45.7462,45.5612,100.4337,255.0000,317
1930,45.9923,45.7526,110.5191,255.0000,351
1931,35.2232,35.0880,66.4911,255.0000,211
1932,34.2003,34.0421,83.4834,255.0000,265
1933,36.3750,36.2079,81.2423,255.0000,256
1934,21.4247,21.2959,69.6696,255.0000,227
1935,38.7245,38.5434,99.7781,255.0000,317
1936,13.2717,13.1824,43.9145,255.0000,139
1937,24.2436,24.1314,59.1454,255.0000,187
1938,22.2781,22.1059,77.1684,255.0000,252
1939,30.1173,29.9847,67.9298,255.0000,220
1940,39.7691,39.6033,83.2423,255.0000,261
1941,32.2602,32.0906,85.2283,255.0000,277
1942,16.9936,16.9222,46.2156,255.0000,147
1943,44.7360,44.5727,87.5051,255.0000,278
1944,33.5906,33.4464,79.7054,255.0000,247
1945,19.4911,19.3954,50.6709,255.0000,161
1946,22.7398,22.5906,80.1518,255.0000,262
1947,42.6224,42.4541,91.5038,255.0000,288
1948,51.2781,51.0893,84.6658,255.0000,271
1949,30.4668,30.3355,69.8355,255.0000,226
1950,35.6875,35.5319,81.5051,255.0000,258
1951,34.3163,34.1645,66.0115,255.0000,205
1952,40.9962,40.8151,102.1135,255.0000,323
1953,38.6722,38.5217,81.0536,255.0000,258
1954,33.0281,32.8584,82.2092,255.0000,264
1955,46.8125,46.6288,94.3508,255.0000,294
1956,49.7691,49.5638,105.7372,255.0000,339
1957,34.5115,34.3418,74.8546,255.0000,233
1958,26.1633,26.0319,68.9962,255.0000,218
1959,40.3750,40.1849,96.1709,255.0000,309
1960,26.1620,26.0140,72.2296,255.0000,230
1961,49.9707,49.7564,110.7551,255.0000,350
1962,26.3533,26.2143,67.0727,255.0000,212
1963,78.5102,78.2653,109.2028,255.0000,348
1964,41.0561,40.8750,89.6033,255.0000,289
1965,48.8061,48.6276,98.0574,255.0000,314
1966,34.2130,34.0446,89.9145,255.0000,286
1967,33.6977,33.5459,78.3380,255.0000,249
1968,20.7513,20.5625,58.8253,255.0000,193
1969,58.2360,58.0855,105.7028,255.0000,336
1970,19.9337,19.8061,70.1747,255.0000,226
1971,52.9209,52.7117,104.6850,255.0000,330
1972,43.4452,43.2653,97.2844,255.0000,309
1973,32.1492,32.0115,75.0829,255.0000,242
1974,43.0638,42.8673,105.5485,255.0000,336
1975,26.6212,26.4911,69.7372,255.0000,224
1976,27.5778,27.4324,81.5077,255.0000,260
1977,19.4668,19.3903,51.1505,255.0000,162
1978,25.1429,25.0140,69.8061,255.0000,220
1979,49.8227,49.6148,99.1939,255.0000,317
1980,36.2883,36.1135,91.6161,255.0000,293
1981,41.7130,41.5446,91.7462,255.0000,292
1982,18.5115,18.3980,62.6008,255.0000,202
1983,52.1684,51.9898,92.4503,255.0000,296
1984,41.0038,40.8469,83.5281,255.0000,260
1985,34.3916,34.2577,66.7857,255.0000,213
1986,43.3533,43.1901,83.4579,255.0000,267
1987,38.6008,38.4439,83.3406,255.0000,264
1988,16.0931,15.9732,64.4196,255.0000,207
1989,30.7640,30.6518,60.7232,255.0000,194
1990,22.0638,21.9401,68.4362,255.0000,225
1991,42.1429,41.9732,91.4834,255.0000,293
1992,24.7028,24.5651,70.1952,255.0000,224
1993,55.7755,55.5421,108.1786,255.0000,345
1994,34.9758,34.8214,85.3686,255.0000,275
1995,63.4145,63.1735,116.2985,255.0000,371
1996,24.2309,24.0893,77.3520,255.0000,248
1997,54.4273,54.1913,108.6225,255.0000,345
1998,27.8099,27.6633,71.0676,255.0000,222
1999,77.7577,77.4796,112.2449,255.0000,350
2000,34.1059,33.9477,85.6798,255.0000,268
2001,42.5612,42.3648,90.3967,255.0000,287
2002,44.1684,43.9872,97.5548,255.0000,316
2003,35.7768,35.6186,79.6441,255.0000,255
2004,54.8699,54.6735,101.4617,255.0000,319
2005,58.1888,57.9566,84.9975,255.0000,271
2006,21.4209,21.3023,64.5676,255.0000,206
2007,48.1849,48.0204,90.1811,255.0000,280
2008,20.8380,20.7538,52.6505,255.0000,168
2009,72.6607,72.4031,118.5727,255.0000,376
2010,42.4031,42.2143,94.6122,255.0000,301
2011,41.0153,40.8342,93.1569,255.0000,297
2012,11.0306,10.9541,39.7130,255.0000,121
2013,38.5459,38.3954,81.3138,255.0000,263
2014,36.8087,36.6390,91.3737,255.0000,293
2015,23.3635,23.2666,53.6862,255.0000,171
2016,37.7730,37.5880,97.7207,255.0000,310
2017,50.5957,50.4069,90.5293,255.0000,291
2018,24.7526,24.6097,77.1339,255.0000,251
2019,63.5816,63.3406,105.2462,255.0000,330
2020,28.6773,28.5242,76.0102,255.0000,246
2021,34.3393,34.2003,78.5778,255.0000,246
2022,27.7615,27.6046,81.3393,255.0000,258
2023,45.9247,45.7423,92.3380,255.0000,294
2024,24.8253,24.6977,69.1161,255.0000,217
2025,40.1735,40.0638,69.2181,255.0000,221
2026,55.7844,55.5587,107.6811,255.0000,344
2027,44.1696,44.0064,85.4145,255.0000,270
2028,25.0395,24.8852,84.0128,255.0000,268
2029,40.9630,40.7857,83.7462,255.0000,269
2030,30.3048,30.1798,68.4783,255.0000,219
2031,39.0676,38.9107,84.4821,255.0000,267
2032,24.3061,24.1658,74.1798,255.0000,235
2033,42.2372,42.0740,81.1288,255.0000,260
2034,47.1263,46.9388,105.5204,255.0000,338
2035,46.8112,46.6403,76.6684,255.0000,244
2036,46.8189,46.6352,102.8763,255.0000,329
2037,44.0395,43.8482,93.7768,255.0000,297
2038,39.1212,38.9082,104.0089,255.0000,329
2039,31.6735,31.5523,62.1747,255.0000,201
2040,26.5115,26.4056,57.8457,255.0000,186
2041,23.4247,23.2908,68.7487,255.0000,215
2042,21.8240,21.6990,66.3482,255.0000,210
2043,39.8227,39.6594,85.2232,255.0000,271
2044,28.0370,27.9196,59.9133,255.0000,190
2045,27.0944,26.9923,60.3737,255.0000,193
2046,34.4337,34.2730,81.2423,255.0000,259
2047,20.5753,20.4707,53.0089,255.0000,171
2048,20.0370,19.9171,64.3533,255.0000,203
2049,26.0829,25.9452,74.5191,255.0000,239
2050,17.9056,17.8074,58.3048,255.0000,191
2051,51.8393,51.6301,107.4439,255.0000,342
2052,26.4898,26.3457,79.2360,255.0000,253
2053,44.7462,44.5446,98.3597,255.0000,316
2054,18.4834,18.3673,60.2921,255.0000,192
2055,28.7704,28.6237,71.6429,255.0000,228
2056,32.2436,32.0548,105.5077,255.0000,338
2057,40.0561,39.8865,87.3189,255.0000,274
2058,36.4541,36.2666,97.5408,255.0000,306
2059,36.6199,36.4796,75.6964,255.0000,247
2060,21.3814,21.2526,71.0893,255.0000,232
2061,38.2781,38.1173,80.8890,255.0000,256
2062,29.1122,28.9286,86.7870,255.0000,277
2063,45.6467,45.4464,96.6888,255.0000,305
2064,29.4643,29.3163,80.0510,255.0000,251
2065,47.4222,47.2436,88.6913,255.0000,282
2066,25.2883,25.1352,76.3980,255.0000,242
2067,42.0625,41.8776,89.1824,255.0000,275
2068,38.0791,37.8801,104.8661,255.0000,336
2069,39.6620,39.5013,84.5791,255.0000,270
2070,24.5995,24.4732,64.3954,255.0000,209
2071,48.4235,48.2334,97.9732,255.0000,311
2072,26.6952,26.5740,68.2436,255.0000,222
2073,55.8852,55.6926,98.6454,255.0000,312
2074,20.0204,19.8865,70.3253,255.0000,220
2075,55.3265,55.1263,93.8597,255.0000,292
2076,26.1837,26.0319,75.2730,255.0000,246
2077,68.0778,67.8291,107.8750,255.0000,339
2078,26.7653,26.6263,84.2270,255.0000,268
2079,68.6633,68.4298,106.5408,255.0000,337
2080,27.9273,27.7832,78.1684,255.0000,246
2081,45.0038,44.8061,101.6378,255.0000,326
2082,37.2156,37.0281,94.1480,255.0000,297
2083,17.8163,17.7207,49.9732,255.0000,159
2084,54.6747,54.4503,112.7411,255.0000,353
2085,41.7500,41.5778,94.9043,255.0000,302
2086,14.5000,14.4158,44.9617,255.0000,142
2087,38.7207,38.5510,89.3061,255.0000,288
2088,32.4566,32.3163,77.4617,255.0000,247
2089,31.5548,31.3929,79.5038,255.0000,252
2090,38.1263,37.9821,79.6059,255.0000,253
2091,37.0140,36.8418,94.8673,255.0000,304
2092,23.7398,23.5893,80.3725,255.0000,254
2093,38.3903,38.2168,89.5370,255.0000,288
2094,23.6480,23.5536,55.0574,255.0000,174
2095,29.8814,29.7526,72.7270,255.0000,232
2096,37.7564,37.5880,85.8903,255.0000,275
2097,38.4273,38.2526,88.5727,255.0000,283
2098,35.9477,35.7921,82.9681,255.0000,268
2099,27.2385,27.1097,69.0931,255.0000,218
2100,48.1594,47.9375,109.4707,255.0000,350
2101,45.7934,45.5969,96.0829,255.0000,303
2102,33.7028,33.5612,85.8061,255.0000,278
2103,16.3533,16.2666,46.6314,255.0000,150
2104,45.7347,45.5255,105.9566,255.0000,330
2105,45.5013,45.3074,103.0561,255.0000,324
2106,36.2526,36.0829,86.4362,255.0000,272
2107,37.8737,37.6977,94.9490,255.0000,307
2108,17.4452,17.3393,53.7232,255.0000,170
2109,36.6250,36.4605,89.3457,255.0000,288
2110,15.6773,15.5867,48.0446,255.0000,152
2111,41.9707,41.7793,102.9936,255.0000,327
2112,41.6492,41.4605,99.1760,255.0000,309
2113,40.3355,40.1620,90.7959,255.0000,287
2114,23.6760,23.5306,71.7092,255.0000,237
2115,26.6441,26.5051,71.2258,255.0000,226
2116,26.0140,25.8673,73.8737,255.0000,243
2117,40.0370,39.8457,95.4987,255.0000,302
2118,41.9439,41.7628,90.6161,255.0000,289
2119,30.8036,30.6556,77.5115,255.0000,244
2120,23.2577,23.1161,73.5115,255.0000,231
2121,49.4286,49.2015,105.9681,255.0000,334
2122,19.3482,19.2487,51.6352,255.0000,164
2123,19.8151,19.7258,51.4349,255.0000,164
2124,34.9898,34.8304,79.0906,255.0000,256
2125,37.5051,37.3291,90.4962,255.0000,290
2126,45.2921,45.0995,96.5587,255.0000,307
2127,37.9809,37.8061,88.3571,255.0000,285
2128,24.3724,24.2423,73.3954,255.0000,238
2129,35.0906,34.9171,87.4388,255.0000,278
2130,30.8214,30.6620,76.1824,255.0000,246
2131,37.1658,36.9885,96.3814,255.0000,316
2132,24.0497,23.9094,65.6071,255.0000,209
2133,44.0982,43.9082,92.0600,255.0000,295
2134,15.7143,15.6199,55.5689,255.0000,176
2135,47.8533,47.6352,107.8980,255.0000,344
2136,17.0013,16.9107,47.9477,255.0000,153
2137,42.2245,42.0446,89.4975,255.0000,285
2138,23.1237,22.9885,66.5166,255.0000,213
2139,36.6467,36.4796,90.5179,255.0000,290
2140,27.9209,27.7806,76.9975,255.0000,244
2141,26.4898,26.3673,67.2704,255.0000,219
2142,19.1607,19.0408,61.7526,255.0000,197
2143,48.9375,48.7245,116.1747,255.0000,371
2144,43.7679,43.5778,98.5115,255.0000,312
2145,32.6556,32.5077,79.2334,255.0000,253
2146,49.7181,49.4860,121.6071,255.0000,394
2147,54.9005,54.6837,113.9082,255.0000,361
2148,32.5332,32.3890,76.5676,255.0000,242
2149,45.6365,45.4592,102.9056,255.0000,331
2150,45.4579,45.2730,87.5204,255.0000,274
2151,17.9018,17.8023,49.8099,255.0000,155
2152,41.7474,41.5485,96.0166,255.0000,308
2153,38.7232,38.5612,84.4707,255.0000,268
2154,18.6020,18.5255,48.2219,255.0000,157
2155,39.6186,39.4298,96.0982,255.0000,308
2156,38.5842,38.3929,94.8763,255.0000,297
2157,25.0944,24.9617,71.8661,255.0000,229
2158,28.4133,28.2666,76.4056,255.0000,245
2159,19.5230,19.4273,50.3712,255.0000,161
2160,46.0663,45.8610,108.0536,255.0000,345
2161,28.8227,28.6824,76.3304,255.0000,241
2162,18.5982,18.5115,51.6097,255.0000,166
2163,35.8316,35.6696,84.4758,255.0000,269
2164,31.8686,31.6862,91.5013,255.0000,296
2165,34.0804,33.9082,92.1352,255.0000,293
2166,23.3712,23.2551,55.2653,255.0000,173
2167,36.5472,36.3686,87.0077,255.0000,275
2168,20.1658,20.0651,56.5332,255.0000,180
2169,37.0255,36.8712,87.2385,255.0000,277
2170,36.7054,36.4898,111.2360,255.0000,356
2171,47.0064,46.7755,112.3571,255.0000,357
2172,38.7921,38.5982,96.1365,255.0000,310
2173,30.8010,30.6582,75.7959,255.0000,239
2174,30.3865,30.2156,80.8457,255.0000,258
2175,43.7742,43.5702,104.2105,255.0000,334
2176,20.9413,20.8151,71.0217,255.0000,230
2177,17.6288,17.5395,48.6773,255.0000,155
2178,30.6977,30.5446,81.7321,255.0000,266
2179,38.3916,38.2194,88.9209,255.0000,281
2180,44.1403,43.9503,101.8929,255.0000,321
2181,30.7028,30.5383,79.8482,255.0000,260
2182,37.8253,37.6263,104.0548,255.0000,329
2183,33.8788,33.7117,85.5051,255.0000,271
2184,26.6531,26.5013,75.6212,255.0000,235
2185,31.9222,31.7666,76.1722,255.0000,243
2186,22.4196,22.2806,75.1709,255.0000,235
2187,29.3214,29.1849,74.2219,255.0000,232
2188,11.1097,11.0357,39.2130,255.0000,127
2189,44.2385,44.0383,104.0166,255.0000,328
2190,28.0344,27.8954,78.8087,255.0000,257
2191,56.1531,55.9388,114.9847,255.0000,365
2192,37.4158,37.2526,82.2768,255.0000,265
2193,41.8278,41.6327,100.9809,255.0000,322
2194,43.5778,43.4043,88.3584,255.0000,286
2195,58.3099,58.0778,118.6633,255.0000,377
2196,25.6199,25.4656,78.5969,255.0000,252
2197,19.0153,18.9362,48.9923,255.0000,156
2198,11.8278,11.7577,41.0893,255.0000,131
2199,32.8163,32.6480,80.4554,255.0000,256
2200,64.3992,64.1403,120.7360,255.0000,383
2201,34.9554,34.7755,91.4745,255.0000,289
2202,35.4528,35.3763,61.8125,255.0000,210
2203,36.7526,36.5778,97.2513,255.0000,309
2204,35.5791,35.4209,84.0548,255.0000,273
2205,42.2755,42.0791,105.7079,255.0000,334
2206,26.5472,26.4209,71.1059,255.0000,223
2207,41.7526,41.5523,100.3406,255.0000,324
2208,29.3163,29.1747,78.2513,255.0000,250
2209,44.0383,43.8342,105.8176,255.0000,333
2210,27.6378,27.4617,91.1569,255.0000,295
2211,38.3036,38.1301,100.9528,255.0000,322
2212,28.5344,28.3865,76.0829,255.0000,242
2213,25.5536,25.4260,67.6543,255.0000,210
2214,37.1556,36.9796,90.3750,255.0000,286
2215,34.7538,34.5944,82.6633,255.0000,263
2216,26.0383,25.9005,71.9298,255.0000,233
2217,27.0676,26.9145,76.5561,255.0000,243
2218,32.7959,32.6237,90.5319,255.0000,293
2219,28.7589,28.6084,73.6658,255.0000,236
2220,14.4987,14.4056,50.7742,255.0000,162
2221,30.7538,30.6059,73.1275,255.0000,232
2222,24.3686,24.2321,71.3087,255.0000,228
2223,28.4758,28.3469,70.3406,255.0000,223
2224,26.7602,26.6084,77.9196,255.0000,247
2225,17.2602,17.1773,47.4031,255.0000,154
2226,21.4439,21.3316,62.7717,255.0000,201
2227,18.5459,18.4566,49.2449,255.0000,161
2228,34.4898,34.3151,85.8584,255.0000,279
2229,35.4809,35.3227,83.1888,255.0000,268
2230,35.8048,35.5957,114.3661,255.0000,370
2231,41.8648,41.6786,99.8406,255.0000,318
2232,24.3418,24.1964,73.2321,255.0000,237
2233,36.9477,36.7691,96.9923,255.0000,309
2234,41.0191,40.8469,83.4656,255.0000,264
2235,32.0383,31.8801,82.6939,255.0000,262
2236,30.5089,30.3495,87.3240,255.0000,279
2237,43.1862,42.9923,101.7653,255.0000,328
2238,26.4222,26.2857,73.3444,255.0000,233
2239,37.1288,36.9439,93.9707,255.0000,304
2240,33.3253,33.1798,83.3801,255.0000,270
2241,36.4375,36.2577,97.5791,255.0000,312
2242,33.9082,33.7462,90.2985,255.0000,289
2243,36.5293,36.3304,97.2079,255.0000,309
2244,20.3610,20.2385,68.3878,255.0000,221
2245,47.4694,47.2717,104.2143,255.0000,331
2246,51.1862,50.9860,107.1543,255.0000,338
2247,35.2181,35.0472,83.7003,255.0000,265
2248,32.2768,32.1110,91.8775,255.0000,292
2249,36.0702,35.9120,86.3878,255.0000,275
2250,26.7474,26.5944,78.8495,255.0000,250
2251,37.9592,37.7628,101.7143,255.0000,327
2252,25.1569,25.0293,67.1952,255.0000,213
2253,51.7908,51.5599,112.2589,255.0000,358
2254,24.4337,24.2895,72.4656,255.0000,228
2255,19.0000,18.9120,49.8865,255.0000,160
2256,54.1071,53.9158,95.8023,255.0000,306
2257,60.3253,60.0944,121.2959,255.0000,387
2258,47.2181,47.0140,107.5332,255.0000,334
2259,33.5242,33.3750,80.9337,255.0000,261
2260,14.8788,14.8048,44.2730,255.0000,145
2261,36.9388,36.7564,93.1416,255.0000,294
2262,19.5395,19.4158,64.4082,255.0000,200
2263,31.9145,31.7526,87.6875,255.0000,283
2264,34.5893,34.4298,88.1543,255.0000,283
2265,39.6186,39.4273,95.6135,255.0000,306
2266,30.5906,30.4222,88.3253,255.0000,279
2267,34.0651,33.9043,83.7117,255.0000,267
2268,55.5000,55.2997,109.3418,255.0000,343
2269,51.0867,50.8814,106.9413,255.0000,342
2270,33.1556,32.9898,87.1658,255.0000,277
2271,30.0676,29.9260,77.0459,255.0000,246
2272,30.3788,30.2181,83.5638,255.0000,269
2273,46.5727,46.3699,111.3125,255.0000,351
2274,28.6607,28.5089,80.9082,255.0000,260
2275,37.1939,37.0179,93.9209,255.0000,302
2276,32.6071,32.4503,73.1403,255.0000,227
2277,27.4566,27.3189,70.5804,255.0000,222
2278,41.1071,40.9541,88.4439,255.0000,281
2279,38.4120,38.2143,97.4860,255.0000,307
2280,48.2398,48.0306,104.1110,255.0000,335
2281,53.3227,53.0931,117.8495,255.0000,384
2282,25.1288,24.9452,92.2079,255.0000,298
2283,39.4758,39.2832,98.1301,255.0000,311
2284,38.5969,38.4222,88.0638,255.0000,284
2285,38.0013,37.8342,92.3418,255.0000,291
2286,14.6582,14.5536,54.9847,255.0000,180
2287,42.6033,42.4082,103.6811,255.0000,328
2288,51.9732,51.7602,108.2117,255.0000,351
2289,30.6033,30.4541,80.0740,255.0000,260
2290,37.1020,36.9107,95.7628,255.0000,314
2291,31.3367,31.1671,79.1862,255.0000,252
2292,36.3673,36.1582,91.0740,255.0000,291
2293,35.0599,34.9541,80.6645,255.0000,260
2294,28.4528,28.3099,73.1926,255.0000,239
2295,31.6173,31.4719,75.5204,255.0000,241
2296,26.3253,26.1798,70.1594,255.0000,223
2297,26.5906,26.4668,69.6314,255.0000,224
2298,47.3533,47.1492,109.4082,255.0000,345
2299,33.2258,33.0765,80.9056,255.0000,261
2300,27.9388,27.7883,74.3584,255.0000,237
2301,16.9337,16.8406,47.6390,255.0000,153
2302,34.5689,34.3827,97.9579,255.0000,312
2303,34.7054,34.5293,88.5089,255.0000,279
2304,35.7462,35.5268,104.9617,255.0000,334
2305,44.1480,43.9401,105.5791,255.0000,337
2306,14.2054,14.1224,45.4209,255.0000,139
2307,15.9337,15.8686,44.9566,255.0000,146
2308,29.4464,29.2679,84.2487,255.0000,275
2309,45.4133,45.2028,104.6773,255.0000,334
